CODE;VALUES;CLASS;NAME;DESCRIPTION;UPDATED
ATC_SELITE_FI;(J06) Immunoseerumit ja immunoglobuliinit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L01) Antineoplastiset lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L02) Endokrinologiset lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L03) Immunostimulantit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L04) Immunosuppressantit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M01) Tulehduskipu- ja reumalääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M02) Lihas- ja nivelsärkyjen paikallishoitoon tarkoitetut valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M03) Lihasrelaksantit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M04) Kihtilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M05) Luukudokseen vaikuttavat lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N02) Analgeetit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N03) Epilepsialääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N04) Parkinsonismilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N05) Psykoosi- ja neuroosilääkkeet sekä unilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N06) Masennuslääkkeet ja keskushermostoa stimuloivat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N07) Muut hermostoon vaikuttavat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(P01) Alkueläimiin vaikuttavat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R01) Nenän limakalvojen hoitoon tarkoitetut valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R03) Ahtauttavien hengitystiesairauksien lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R06) Systeemiset antihistamiinit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(S01) Silmätautien lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(V01) Allergeenit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(V03) Myrkytysten, yliannostusten ym. hoitoon käytettävät valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A02B) Maha- ja pohjukaissuolihaavan sekä refluksitaudin hoitoon tarkoitetut valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A03F) Suolen liikkuvuutta lisäävät lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A04A) Pahoinvointilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A05A) Sappilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A06A) Ummetuslääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A07A) Suolistoinfektiolääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A07E) Suolistotulehdusten lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A09A) Ruuansulatusta edistävät valmisteet, sis. entsyymit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10A) Insuliinit ja insuliinijohdokset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10B) Veren glukoosipitoisuutta pienentävät lääkkeet, lukuun ottamatta insuliineja;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A11C) A- ja D-vitamiini, A- ja D-vitamiinin yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A12A) Kalsium;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A16A) Muut ruuansulatuselimistön sairauksien ja aineenvaihduntasairauksien lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(B01A) Antitromboottiset lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(B02A) Antifibrinolyytit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(B02B) K-vitamiini ja muut hemostaatit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(B03B) B12-vitamiini ja foolihappo;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(B03X) Muut anemialääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(B05D) Peritoneaalidialyysiliuokset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C01A) Sydänglykosidit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C01B) Rytmihäiriölääkkeet, ryhmät I ja III;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C01C) Sympatomimeetit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C01D) Iskeemisen sydäntaudin lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C02A) Antiadrenergiset lääkeaineet, keskushermostoon vaikuttavat;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C02K) Muut verenpainelääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C03B) Tiatsideja muistuttavat diureetit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C03C) Loop-diureetit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C03D) Kaliumia säästävät diureetit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C03E) Kaliumia säästävien ja muiden diureettien yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C07A) Beetasalpaajat;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C07B) Beetasalpaajat ja tiatsidit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C07F) Beetasalpaajat, muut yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C08C) Pääasiassa verisuonistoon vaikuttavat selektiiviset kalsiumkanavan salpaajat;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C08D) Sydämeen vaikuttavat selektiiviset kalsiumkanavan salpaajat;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C09A) ACE:n estäjät;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C09B) ACE:n estäjät, yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C09C) Angiotensiini II -reseptorin salpaajat;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C09D) Angiotensiini II -reseptorin salpaajat, yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C10A) Lipidejä muuntavat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(C10B) Lipidejä muuntavat lääkeaineet, yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D01A) Paikallisesti käytettävät sienitautilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D01B) Systeemisesti käytettävät sienitautilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D02A) Pehmentävät ja suojaavat valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D05A) Ulkoisesti käytettävät psoriaasilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D05B) Systeemisesti käytettävät psoriaasilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D06B) Paikallisesti käytettävät kemoterapia-aineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D07A) Kortikosteroidit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D07B) Kortikosteroidien ja antiseptien yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D07X) Kortikosteroideja sisältävät muut yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D09A) Lääkesiteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D10A) Ulkoisesti käytettävät aknelääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D10B) Systeemisesti käytettävät aknelääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(D11A) Muut ihotautien lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G02B) Paikallisesti käytettävät ehkäisimet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G02C) Muut gynekologiset valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G03B) Androgeenit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G03C) Estrogeenit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G03D) Progestageenit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G03F) Progestageenien ja estrogeenien yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G03G) Gonadotropiinit ja muut ovulaation stimuloijat;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G03H) Antiandrogeenit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G04B) Virtsaelinten sairauksien lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(G04C) Hyvänlaatuisen eturauhasen liikakasvun lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H01A) Aivolisäkkeen etulohkon hormonit ja analogit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H01B) Aivolisäkkeen takalohkon hormonit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H01C) Hypotalamuksen hormonit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H02A) Systeemisesti käytettävät kortikosteroidit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H03A) Kilpirauhashormonit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H03B) Tyreostaatit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H04A) Glykogenolyyttiset hormonit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H05A) Lisäkilpirauhasen hormonit ja analogit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(H05B) Lisäkilpirauhasen toimintaa estävät lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J01A) Tetrasykliinit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J01C) Beetalaktaamirakenteiset bakteerilääkkeet, penisilliinit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J01D) Muut beetalaktaamirakenteiset bakteerilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J01E) Sulfonamidit ja trimetopriimivalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J01F) Makrolidit, linkosamidit ja streptogramiinit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J01M) Kinoliinijohdokset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J02A) Systeemiset sienilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J04A) Tuberkuloosilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J04B) Lepralääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J05A) Virukseen vaikuttavat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(J06B) Immunoglobuliinit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L01A) Alkyloivat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L01B) Antimetaboliitit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L01C) Kasvialkaloidit ja muut luonnontuotteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L01E) Proteiinikinaasin estäjät;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L01X) Muut antineoplastiset lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L02A) Hormonit ja vastaavat valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L02B) Hormoniantagonistit ja vastaavat valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L03A) Immunostimulantit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(L04A) Immunosuppressantit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M01A) Tulehduskipu- ja reumalääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M02A) Lihas- ja nivelsärkyjen paikallishoitoon tarkoitetut valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M03A) Perifeerisesti vaikuttavat lihasrelaksantit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M03B) Keskushermostoon vaikuttavat lihasrelaksantit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M04A) Kihtilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(M05B) Luun rakenteeseen ja mineralisaatioon vaikuttavat lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N02A) Opioidit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N02B) Muut analgeetit ja antipyreetit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N02C) Migreenilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N03A) Epilepsialääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N04A) Antikolinergit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N04B) Dopaminergit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N05A) Psykoosilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N05B) Neuroosilääkkeet ja rauhoittavat aineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N05C) Unilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N06A) Masennuslääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N06B) Keskushermostoa stimuloivat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N06C) Psyykenlääkkeiden yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N06D) Dementialääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N07A) Parasympatomimeetit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N07B) Riippuvuuden hoitoon tarkoitetut lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N07C) Huimauslääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(N07X) Muut hermostoon vaikuttavat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(P01A) Amebiaasin hoitoon tarkoitetut lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(P01B) Malarialääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R01A) Nenän tukkoisuutta lievittävät paikallisvalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R03A) Adrenergiset inhalaatiot;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R03B) Muut ahtauttavien hengitystiesairauksien lääkkeet, inhalaatiot;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R03D) Muut systeemisesti käytettävät ahtauttavien hengitystiesairauksien lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(R06A) Systeemiset antihistamiinit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(S01C) Tulehdus- ja mikrobilääkkeiden yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(S01E) Glaukoomalääkkeet ja mioosin aiheuttavat valmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(S01G) Verisuonia supistavat lääkeaineet ja allergialääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(S01X) Muut silmätautien lääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(V01A) Allergeenit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(V03A) Muut lääkevalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A02BC) Protonipumpun estäjät;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A02BD) Helicobacter pylorin häätöön tarkoitetut yhdistelmäpakkaukset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A03FA) Suolen liikkuvuutta lisäävät lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A04AA) Serotoniiniantagonistit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A04AD) Muut pahoinvointilääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A05AA) Sappihapot ja niiden johdokset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A06AC) Suolen sisältöä lisäävät laksatiivit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A06AD) Osmoottiset laksatiivit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A06AH) Perifeeriset opioidireseptoriantagonistit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A06AX) Muut ummetuslääkkeet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A07AA) Antibiootit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A07EA) Paikallisesti vaikuttavat kortikosteroidit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A07EC) Aminosalisyylihappo ja sitä muistuttavat lääkeaineet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A09AA) Entsyymivalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10AB) Lyhytvaikutteiset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10AC) Pitkävaikutteiset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10AD) Insuliinisekoitteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10AE) Ylipitkävaikutteiset;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BA) Biguanidit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BB) Sulfonyyliureat;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BD) Oraalisten veren glukoosipitoisuutta pienentävien lääkkeiden yhdistelmävalmisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BG) Tiatsolidiinidionit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BH) Dipeptidyylipeptidaasi 4:n (DPP-4) estäjät;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BJ) GLP-1-analogit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BK) Natrium-glukoosi-kuljettajaproteiini 2:n (SGLT2) estäjät;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A10BX) Muut veren glukoosipitoisuutta pienentävät lääkkeet, lukuun ottamatta insuliineja;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A11CC) D-vitamiini ja sen kaltaiset yhdisteet;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A12AA) Kalsium;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A12AX) Kalsiumin yhdistelmävalmisteet D-vitamiinin ja/tai muiden lääkeaineiden kanssa;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(A16AB) Entsyymit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
ATC_SELITE_FI;(B01AA) K-vitamiiniantagonistit;character;ATC-luokan selite;ATC-luokan selite suomeksi;2021-06-23 07:23:18
